Date,Startup,Industry,Location,Investor,Type,Amount,YearMonth
2018-06-01,CoinTribe,Finance,Gurugram,"Sabre Partners, Puneet Dalmia & Others",Private Equity,10000000.0,2018-06
2018-06-04,Digiconectt,Technology,Bengaluru,Aspire Logistics LLC,Seed/ Angel Funding,125000.0,2018-06
2018-06-04,Kashmir Box,E-Commerce,Srinagar,"Bhairavi Jani, Alok Divatia, Namrata Kaul, Sohail Hashemi, Aijaz Saleem",Seed/ Angel Funding,0.0,2018-06
2018-06-05,Crowdera,Finance,Nagpur,"Anil Advani, Pramod Jain, Amrendra Reddy and Manish Satnaliwala.",Seed/ Angel Funding,0.0,2018-06
2018-06-05,Zoctr,Healthcare,Mumbai,NB Ventures and Others,Seed/ Angel Funding,0.0,2018-06
2018-06-07,Annapurna Finance,Finance,Bhubneswar,Oman India Joint Investment Fund (OIJIF),Private Equity,23000000.0,2018-06
2018-06-07,Meesho,Consumer Internet,Bengaluru,"Sequoia Capital India, SAIF Partners, Y Combinator and Venture Highway",Private Equity,11500000.0,2018-06
2018-06-10,AyeFinance,Finance,Gurugram,"CapitalG, SAIF Partners and LGT Impact Ventures",Private Equity,21500000.0,2018-06
2018-06-11,Theranosis,Healthcare,Hyderabad,Mumbai Angels Network,Seed/ Angel Funding,0.0,2018-06
2018-06-12,Alpha Capital,Finance,Mumbai,Alpha Capital,Private Equity,14800000.0,2018-06
2018-06-12,eshakti,E-Commerce,Chennai,Paragon Partners,Private Equity,10100000.0,2018-06
2018-06-12,Daily Ninja,Consumer Internet,Bengaluru,Saama Capital and Sequoia Capital,Seed/ Angel Funding,3000000.0,2018-06
2018-06-13,NirogStreet,Healthcare,Gurugram,"Spiral Ventures, Subho Ray and Samir Kumar",Seed/ Angel Funding,300000.0,2018-06
2018-06-13,Nivesh,Finance,Noida,"LetsVenture, Rajan Anandan, Basab Pradhan, Vivek Khare and Bijoy George",Seed/ Angel Funding,450000.0,2018-06
2018-06-13,What\\xe2\\x80\\x99s Up Life,Consumer Internet,Gurugram,Rannvijay Singha,Seed/ Angel Funding,0.0,2018-06
2018-06-14,HomeLane,Consumer Internet,Bengaluru,Brand Capital,Seed/ Angel Funding,3450000.0,2018-06
2018-06-14,Network Intelligence,Technology,Mumbai,Helix Investments,Private Equity,4800000.0,2018-06
2018-06-18,Tynor Othontics,Healthcare,Chandigarh,Lighthouse Funds & Thuasne Participations,Private Equity,21000000.0,2018-06
2018-06-18,Elucidata,IT,Delhi & Cambridge,Hyperplane Venture Capital and several angel investors,Seed/ Angel Funding,1700000.0,2018-06
2018-06-19,Chrysalis,Ed-Tech,Pune,Menterra Venture & Artha Initiatives,Seed/ Angel Funding,0.0,2018-06
2018-06-19,RentSher,Consumer Internet,Bengaluru,"Shorooq Investments, LetsVenture & Others",Seed/ Angel Funding,1100000.0,2018-06
2018-06-20,Drip capital,Finance,Mumbai,"Accel Partners, Sequoia India, Y Combinator and others.",Private Equity,15000000.0,2018-06
2018-06-22,WickedRide,Consumer Internet,Bengaluru,"Sequoia Capital, Accel Partners & Raghunandan Gangappa",Private Equity,9100000.0,2018-06
2018-06-25,PolicyBazaar,Consumer Internet,Gurugram,SoftBank Vision Fund & Info Edge (India) Ltd,Private Equity,200000000.0,2018-06
2018-06-25,HipBar,Consumer Internet,Bengaluru,Diageo India,Private Equity,4000000.0,2018-06
2018-06-25,Sqqrl,Finance,Gurugram,Equanimity Venture Fund,Seed/ Angel Funding,1000000.0,2018-06
2018-06-26,Paytm,Technology,Noida,One 97 Communications,Private Equity,8950000.0,2018-06
2018-06-26,Sigtuple,Healthcare,Bengaluru,"Accel Partners, IDG Venture, Endiya Partners, pi Ventures, VH Capital, Axilor Ventures and Binny Bansal",Private Equity,19000000.0,2018-06
2018-06-27,Wow Express,Technology,Mumbai,Undisclosed Existing Investors As Well As The Tamarind Family Trust,Private Equity,4500000.0,2018-06
2018-06-28,Front Desk AI,Technology,Bengaluru,Speciale Invest & Others,Seed/ Angel Funding,1100000.0,2018-06
2018-06-28,Edureka,Ed-Tech,Bengaluru,Leo Capital,Seed/ Angel Funding,2000000.0,2018-06
2018-06-29,Numeroseven,Technology,Kolkatta,Shiva Gunapu & Others,Seed/ Angel Funding,0.0,2018-06
2018-05-02,OpenTap,Finance,Chennai,Unknown High Net-Worth Individuals,Seed / Angel Funding,450000.0,2018-05
2018-05-02,Bizongo,Consumer Internet,Mumbai,"B Capital, International Finance Corporation (IFC), Accel Partners and IDG Ventures",Private Equity,22000000.0,2018-05
2018-05-03,Disprz,IT,Chennai,"IL&FS Private Equity, Kae Capital & Others",Seed / Angel Funding,2500000.0,2018-05
2018-05-07,PaisaDukan,Consumer Internet,Mumbai,,Seed / Angel Funding,225000.0,2018-05
2018-05-09,i3sysytems,Technology,Mumbai,"Unitus Ventures, Behram Vakil and Jerxis Vandrevala",Seed / Angel Funding,1000000.0,2018-05
2018-05-11,Earth Food,Consumer Internet,Pune,Rairah Corporation,Seed / Angel Funding,949000.0,2018-05
2018-05-14,Nykaa,Consumer Internet,Mumbai,"Sunil Munjal, Harsh Mariwala, Dalip Pathak and Others",Private Equity,24000000.0,2018-05
2018-05-16,mfine,Healthcare,Bengaluru,"Prime Venture Partners, Stellaris Venture Partners and Mayur Abhaya Srisrimal",Private Equity,4200000.0,2018-05
2018-05-21,Rocketium,Technology,Bengaluru,Blume ventures,Seed/ Angel Funding,300000.0,2018-05
2018-05-21,MilkBasket,Technology,Gurugram,"Kalaari Capital, Unilever Ventures and Blume Ventures",Private Equity,7000000.0,2018-05
2018-05-22,Vola,Finance,Bengaluru,Credika and unnamed angel investors,Seed/ Angel Funding,500000.0,2018-05
2018-05-22,Cashkumar,Consumer Internet,Bengaluru,LetsVenture,Seed/ Angel Funding,735000.0,2018-05
2018-05-23,Edyoo,E-Commerce,Bengaluru,RS Shanbag,Seed/ Angel Funding,735000.0,2018-05
2018-05-23,Aashiyaan,Finance,Kolkata,"Insistor, Oikocredit",Seed/ Angel Funding,2000000.0,2018-05
2018-05-24,Smartivity,Ed-tech,Delhi,"Ashish Kacholi, S Chand Group",Seed/ Angel Funding,2000000.0,2018-05
2018-05-24,Bonphulapl,Clean-tech,Delhi,Atul Gupta and Saurabh Rastogi,Seed/ Angel Funding,293000.0,2018-05
2018-05-27,Acko,Consumer Internet,Mumbai,"Amazon, Ashish Dhawan, Catamaran Ventures, NR Narayana Murthy.",Seed/ Angel Funding,12000000.0,2018-05
2018-05-28,HWell24,Healthcare,Mumbai,"Prashant Mehta, Mitali Pawar, Nikhil G and Bhavesh P, R Ranganathan, ONCOTRUST and Medintel Services Pvt. Ltd",Seed/ Angel Funding,200000.0,2018-05
2018-05-29,Toffee,Consumer Internet,Gurugram,"Kalaari Capital, Omidyar Network and Accion Venture Labs",Seed/ Angel Funding,1500000.0,2018-05
2018-05-29,Tonetag,Technology,Bengaluru,Amazon Inc. and Mastercard,Private Equity,8000000.0,2018-05
2018-05-30,Events High,Consumer Internet,Bengaluru,Treebo,Private Equity,0.0,2018-05
2018-05-30,Stellaps,Technology,Bengaluru,"IndusAge Partners, Bill & Melinda Gates Foundation, Qualcomm Venture, ABB Technology Ventures, Omnivore, Blume Ventures, Venture Highway and BEENEXT",Private Equity,14000000.0,2018-05
2018-05-31,Credright,Consumer Internet,Hyderabad,"Accion Venture Lab, YourNest Venture Capital And Other Angel Investors",Seed/ Angel Funding,1300000.0,2018-05
2018-04-02,Fitternity,Consumer Internet,Mumbai,"Exfinity Venture, Saha fund Partners, Arihant Patni of Patni Family Office, Anjali Bansal, Shardul Amarchand Mangaldas, Satish Khanna and Taparia family office.",Private Equity,2000000.0,2018-04
2018-04-02,Synctag,Technology,Coimbatore,Subhkam Ventures and Mohit Khadaria,Seed / Angel Funding,307600.0,2018-04
2018-04-02,Benepik,Technology,Gurugram,"Vishal Bali, Yogesh Misra, Thomas Assessments and others",Seed / Angel Funding,0.0,2018-04
2018-04-02,Finzy,Consumer Internet,Bengaluru,,Seed / Angel Funding,1300000.0,2018-04
2018-04-04,Varthana,Finance,Bengaluru,"ChrysCapital, Existing investors, Elevar Equity, LGT Impact, Omidyar Network and Kaizen Private Equity also participated in the round",Private Equity,55000000.0,2018-04
2018-04-05,IndigoLearn,Ed-Tech,Hyderabad,"Maheshwar Peri, founder and chairman of career information portal Careers360, and Jamshed Jeejeebhoy, director at Byramjee Jeejeebhoy Pvt. Ltd were among the angels",Seed / Angel Funding,150000.0,2018-04
2018-04-05,Vedantu,Ed-Tech,Bangalore,"Accel Partners, Tiger Global And Others",Private Equity,10000000.0,2018-04
2018-04-09,Kaleidofin,Fiinance,Chennai,Omidyar Network. Blume Ventures and Professor Shlomo Ben-Haim,Seed / Angel Funding,2800000.0,2018-04
2018-04-09,Pipabella,Consumer Internet,Mumbai,Fireside Ventures,Seed / Angel Funding,1000000.0,2018-04
2018-04-09,Elemential,Technology,Mumbai,"Matrix Partner, Amrish Rau, Investopad, Digital Currency Group, Hinduja Group, Lightspeed India, Eight Innovate, Amit Ranjan, Prashant Malik and others",Seed / Angel Funding,0.0,2018-04
2018-04-09,Kriger Campus,Ed-Tech,Delhi,,Seed / Angel Funding,46140.0,2018-04
2018-04-10,Loanzen,Finance,Bengaluru,Kae Capital Management,Seed / Angel Funding,0.0,2018-04
2018-04-10,TravelTriangle,Consumer Internet,Gurugram,"Fundamentum, SAIF Partners, Bessemer Venture Partners, RB investments & Others",Private Equity,12000000.0,2018-04
2018-04-12,Letsmd,Healthcare,Delhi,"SRI Capital, Waterbridge Ventures and ThinKuvate",Seed / Angel Funding,1000000.0,2018-04
2018-04-12,AyeFinance,Finance,Gurugram,"BlueOrchard Finance Ltd, Hinduja Leyland Finance and IntelleGrow",Debt Funding,4600000.0,2018-04
2018-04-13,mintifi,Finance,Mumbai,Lok Capital,Seed / Angel Funding,2000000.0,2018-04
2018-04-16,icanstay,Consumer Internet,Delhi,Mr. Manoj Prasad,Seed / Angel Funding,500000.0,2018-04
2018-04-16,Pregbuddy,Healthcare,Bengaluru,"Rajan Anandan, Madhusudhan Kannan, Jayant Kadambi, Puneet Gupta and Pradeep K Jaisingh",Seed / Angel Funding,0.0,2018-04
2018-04-18,Coverfox,Consumer Internet,Mumbai,"International Finance Corporation, Transamerica and others.",Private Equity,22000000.0,2018-04
2018-04-19,Lenskart,Consumer Internet,Faridabad,TR Capital,Private Equity,0.0,2018-04
2018-04-19,mamaearth,Healthcare,Gurugram,Shilpa Shetty Kundra,Private Equity,0.0,2018-04
2018-04-19,Fyle Technologies,Technology,Bengaluru,Pravega Ventures and Beenext,Seed / Angel Funding,1100000.0,2018-04
2018-04-19,True Balance,Technology,Gurugram,"Line Ventures Corporation, Line Corp, Naver, Shinhan Bank and TS Investment",Private Equity,23000000.0,2018-04
2018-04-22,Visit,Healthcare,Delhi,"Biz Stone, Kunal Bahl, Rohit Bansal, Alagu Periyannan and Karthee Madasamy",Private Equity,0.0,2018-04
2018-04-22,Doxper,Healthcare,Mumbai,Vidal Healthcare,Seed / Angel Funding,1900000.0,2018-04
2018-04-22,Nykaa,Consumer Internet,Mumbai,"Sunil Munjal, Harsh Mariwala, Dalip Pathak and Others",Private Equity,11000000.0,2018-04
2018-04-23,Mihuru,Finance,Mumbai,,Seed / Angel Funding,150000.0,2018-04
2018-04-23,Capital Float,Finance,Bengaluru,Amazon,Private Equity,22000000.0,2018-04
2018-04-25,Trip shelf,Consumer Internet,Delhi,"GEMS Advisory, Alok Mittal and Sachin Bhatia",Seed / Angel Funding,246000.0,2018-04
2018-04-26,POPxo,Technology,Delhi,"Neoplux, OPPO, IDG Ventures India, Kalaari Capital, GREE Ventures and Summit Media",Private Equity,5500000.0,2018-04
2018-04-26,RailYatri,Consumer Internet,Noida,"Omidyar Network, Nandan Nilekani, Blume Ventures, Helion Venture Partners",Private Equity,0.0,2018-04
2018-04-27,1mg,Consumer Internet,Gurugram,"Sequoia Capital, Maverick Capital Ltd and HBM Healthcare Investments Ltd",Private Equity,10000000.0,2018-04
2018-04-29,Rubique,Consumer Internet,Mumbai,"Emery Capital, Blacksoil and Kalaari Capital",Private Equity,0.0,2018-04
2018-04-30,Samco,Consumer Internet,Mumbai,Bay Capital Investments and Others,Private Equity,7500000.0,2018-04
2018-04-30,MyLoanCare,Finance,Gurgaon,SAR Group,Seed / Angel Funding,978000.0,2018-04
2018-03-01,PharmEasy,Consumer Internet,Mumbai,"Bessemer Venture Partners and Orios Venture Partners, JM Financials and MEMG",Private Equity,0.0,2018-03
2018-03-01,Buddy4studdy,Consumer Internet,Noida,CBA Capital and others,Private Equity,3000000.0,2018-03
2018-03-01,Urban Ladder,E-Commerce,Bengaluru,"Sequoia Capital, SAIF Partners and Kalaari capital",Private Equity,12000000.0,2018-03
2018-03-03,Kuvera,Consumer Internet,Bengaluru,"Baskar Subramanian, Saket Kumar, Gaurav Suri and Ankit Kesarwani",Seed / Angel Funding,250000.0,2018-03
2018-03-04,Gramophone,Technology,Indore,InfoEdge,Seed/Angel Funding,1000000.0,2018-03
2018-03-05,Wellthy,Healthcare,Mumbai,"Ranjan Pai, Apoorva Patni, Beenext Ventures,GrowX Ventures",Private Equity,2100000.0,2018-03
2018-03-05,MedGenome,Healthcare,Bengaluru,"HDFC Life, HDFC Asset Management",Private Equity,10000000.0,2018-03
2018-03-05,Finova Capital,Consumer Internet,Jaipur,Sequoia Capital,Private Equity,6000000.0,2018-03
2018-03-05,Hotelogix,Technology,Noida,"Vertex Ventures, Accel Partners and Saama Capital",Private Equity,5000000.0,2018-03
2018-03-04,Livehealth,Consumer Internet,Pune,Nexus Venture Partners,Seed / Angel Funding,1100000.0,2018-03
2018-03-06,Ad2pro,Technology,Chennai,Avendus Finance Pvt. Ltd,Debt Funding,9700000.0,2018-03
2018-03-06,Coverfox,Consumer Internet,Mumbai,Aegon NV,Private Equity,7600000.0,2018-03
2018-03-08,Pepperfry,Consumer Internet,Mumbai,State Street Global Advisors,Private Equity,38400000.0,2018-03
2018-03-08,Magicpin,Consumer Internet,Gurugram,Trifecta Capital,Debt Funding,1000000.0,2018-03
2018-03-12,HealthCare,Consumer Internet,Mumbai,HR Fund,Seed / Angel Funding,1000000.0,2018-03
2018-03-13,PineLabs,Technology,Mumbai,"Actis, Altimeter Capital",Private Equity,82000000.0,2018-03
2018-03-14,Stumagz,Consumer Internet,Hyderabad,"Venkat Subramanian, Sudhakar Pennam, and other tech investors from Silicon Valley",Seed / Angel Funding,0.0,2018-03
2018-03-14,AvailFinance,Consumer Internet,Bengaluru,"Matrix Partners, Bhavish Aggarwal, Ankit Bhati, Binny Bansal, Kunal Shah and Manish Patel.",Private Equity,17200000.0,2018-03
2018-03-15,Grofers,Consumer Internet,Gurugram,"SoftBank, Tiger Global and Apoletto Managers.",Private Equity,62000000.0,2018-03
2018-03-19,Fingerlix,Consumer Internet,Mumbai,Alteria Capital,Debt Funding,1310000.0,2018-03
2018-03-19,Karma Healthcare,Healthcare,Udaipur,"1Crowd, Ankur Capital",Seed / Angel Funding,500000.0,2018-03
2018-03-19,Zappfresh,Food & Beverages,Gurugram,"Amit Burman, SIDBI Venture Capital",Seed / Angel Funding,3000000.0,2018-03
2018-03-19,CustomerSucessBox,Technology,Gurugram,"Pi Ventures, Axilor Ventures",Seed / Angel Funding,1000000.0,2018-03
2018-03-20,One Labs,Consumer Internet,,Micromax Informatics Ltd,Private Equity,0.0,2018-03
2018-03-21,GigIndia,Consumer Internet,Pune,"Jessica Wong, Hiro Mashita, Xue Manzi and Yiyun Zhang.",Seed / Angel Funding,0.0,2018-03
2018-03-22,Chargebee,Technology,Chennai,"Insight Venture Partners, Accel Partners and Tiger Global Management.",Private Equity,18000000.0,2018-03
2018-03-22,i2i Funding,Consumer Internet,Noida,SucSEED Venture Partners,Seed / Angel Funding,768000.0,2018-03
2018-03-22,Slang Labs,Technology,Bengaluru,Endiya Partners,Seed / Angel Funding,1240000.0,2018-03
2018-03-22,UrbanPiper,Technology,Bengaluru,"Kumar Vembu, Axilor Ventures",Seed / Angel Funding,0.0,2018-03
2018-03-26,Cash Suvidha,Consumer Internet,Delhi,"Initia Holdings,Vipin Agarwal and others.",Seed / Angel Funding,1000000.0,2018-03
2018-03-28,Roadcast,Technology,Delhi,,Private Equity,250000.0,2018-03
2018-03-28,Smartcoin,Finance,Bengaluru,"Accion Venture Lab, Unicorn India Ventures and ISME ACE.",Seed / Angel Funding,2000000.0,2018-03
2018-03-27,The Print,Media,Delhi,Ratan Tata,Seed / Angel Funding,535000.0,2018-03
2018-03-27,DriveU,Technology,Bengaluru,Amit Singhal and Unitus Seed Fund,Private Equity,3000000.0,2018-03
2018-03-29,Fynd,Consumer Internet,Mumbai,"Google, Kae Capital, IIFL, Singularity Ventures, GrowX, Tracxn Labs, Venture Catalyst, Patni family office and Axis Capital.",Seed / Angel Funding,0.0,2018-03
2018-02-01,BigBasket,Consumer Internet,Bengaluru,"Alibaba, Helion Venture Partners, Bessemer Venture Partners, Ascent Capital",Private Equity,300000000.0,2018-02
2018-02-01,Zomato,Food and Beverages,Gurugram,Ant Financials,Private Equity,200000000.0,2018-02
2018-02-05,Pratilipi,Publishing,Bengaluru,Omidyar Network,Private Equity,4300000.0,2018-02
2018-02-05,Asia Institute Of Medical Science,Healthcare,Faridabad,CDC Group Plc,Private Equity,21000000.0,2018-02
2018-02-05,CollegeDekho,Consumer Internet,Gurugram,"Man Capital LLP, Girnar Software, Others",Private Equity,2000000.0,2018-02
2018-02-06,Foodmemories,Consumer Internet,Ahemdabad,"Bhavesh Manglani, Suraj Saharan, Darshan Upadhyay, Sanjay Notani & Others",Seed funding,0.0,2018-02
2018-02-06,Healthi,Healthcare,Bengaluru,Montane Ventures,Private Equity,3100000.0,2018-02
2018-02-07,Swiggy,Food and Beverages,Bengaluru,Naspers,Private Equity,100000000.0,2018-02
2018-02-08,Shape,Healthcare,Pune,Sandeep Mathur,Seed / Angle Funding,100000000.0,2018-02
2018-02-08,Icertis,Consumer Internet,Pune,Meritech Capital Partners,Private Equity,50000000.0,2018-02
2018-02-09,healthifyme,Healthcare,Bengaluru,Sistema Asia Fund,Private Equity,12000000.0,2018-02
2018-02-09,MedTel,Healthcare,Bhubaneswar,British and Indian Governments,Private Equity,0.0,2018-02
2018-02-09,Rupeek,Consumer Internet,Bengaluru,"Accel Partners, Sequoia Capital",Private Equity,6830000.0,2018-02
2018-02-09,WebEngage,Technology,Mumbai,Social Capital,Private Equity,0.0,2018-02
2018-02-12,Lendingkart,Finance,Bengaluru,Fullerton Financial Holdings Pte Ltd & Others,Private Equity,87000000.0,2018-02
2018-02-12,Wydr,Consumer Internet,Gurugram,"Bessemer Venture Partners, Stellaris Venture Partners, Axis Capital, Singapore, Jungle Venture Partners",Private Equity,0.0,2018-02
2018-02-12,Cashify,E-Commerce,Gurugram,Trifecta Capital,Debt Funding,935089.0,2018-02
2018-02-13,holachef,Food and Beverages,Mumbai,Ashok Kumar Gajera,Seed / Angle Funding,311200.0,2018-02
2018-02-13,Awaaz De,Technology,Ahmedabad,Tribe Impact Capital LLP,Seed / Angle Funding,0.0,2018-02
2018-02-13,IMAX Program,Ed-Tech,Bengaluru,"Michael & Susan Dell Foundation, LGT Impact Ventures",Private Equity,13500000.0,2018-02
2018-02-14,Littlemore,Ed-Tech,Chennai,Kalpavriksh,Private Equity,3000000.0,2018-02
2018-02-14,Toppr,Ed-Tech,Mumbai,Axis Capital Partners,Private Equity,100000.0,2018-02
2018-02-14,Shirsa Labs,Ed-Tech,Mumbai,"Dewang Neralla, Mahesh Kothurkar,Atul Agarwal",Private Equity,500000.0,2018-02
2018-02-14,MoneyOnMobile,Technology,Mumbai,S7 Group,Private Equity,5000000.0,2018-02
2018-02-15,PetSutra,Consumer Internet,Gurugram,Michael Patrick Hickey,Seed / Angel Funding,148434.0,2018-02
2018-02-15,Infibeam,E-Commerce,Ahemadabad,Network 18,Private Equity,6230000.0,2018-02
2018-02-16,happay,Finance,Bengaluru,Sequoia and Jerry Yang,Seed / Angel Funding,250000.0,2018-02
2018-02-16,Fincash,Finance,Mumbai,"Mohammed Khan, Sameer Narayan & Others",Seed / Angel Funding,150000.0,2018-02
2018-02-19,AyeFinance,Finance,Gurugram,"Hinduja Leyland Finance, IntelleGrow",Private Equity,3800000.0,2018-02
2018-02-20,Agricxlab,Agriculture,Mumbai,Ankur Capital,Seed / Angel Funding,500000.0,2018-02
2018-02-21,Udaan,E-Commerce,Bengaluru,Lightspeed & Yuri Milner,Private Equity,50000000.0,2018-02
2018-02-21,Capillary,IT,Bengaluru,"Wargburg Pincus, Sequoia",Private Equity,20000000.0,2018-02
2018-02-21,The Healthy Billions,Healthcare,Gurugram,"Blume Ventures, HealthQuad and Fireside Ventures",Private Equity,2100000.0,2018-02
2018-02-21,HighRadius,Technology,Hyderabad,"PNC, Citi Ventures",Private Equity,0.0,2018-02
2018-02-26,Avishkaar Box,Ed-Tech,Delhi,Auxano Deals,Private Equity,772500.0,2018-02
2018-02-26,Planys Technologies,Technology,Chennai,"Kris Gopalakrishnan, Pratithi Investment Trust, MEMG Family Office, S Gopal",Private Equity,1040000.0,2018-02
2018-02-27,Lollypop,Technology,Bengaluru,Dr Devi Shetty,Seed / Angel Funding,0.0,2018-02
2018-02-27,Trilyo,Technology,Mumbai,"Startup Buddy,Amit Manocha and others",Seed / Angel Funding,250000.0,2018-02
2018-02-28,Gaana,Technology,Gurugram,"Tencent Holdings Ltd, Times Internet",Private Equity,115000000.0,2018-02
2018-02-28,Credy,IT,Bengaluru,"Y Combinator, Khosla Ventures, Vy Capital and others",Seed / Angel Funding,1400000.0,2018-02
2018-02-28,Predible Health,Healthcare,Bengaluru,Unitus Seed Fund,Seed/Angel Funding,0.0,2018-02
2018-01-02,CleverTap,Technology,Mumbai,"Recruit Holdings, Sequoia Capital India, Accel Partners",Angel / Seed Funding,0.0,2018-01
2018-01-04,EarlySalary,Finance,Pune,Eight Roads Ventures India,Private,15700000.0,2018-01
2018-01-05,WOTU,E-commerce,Bengaluru,"Claris Capital, Mumbai Angels Network",Angel / Seed Funding,0.0,2018-01
